TMQS,RVOL,Breakout Only,ATR Multiplier,Reward Multiplier,Max Hold Days,Return,Trades,Win Rate,Profit Factor,Expectancy,Max Drawdown
65,1.0,True,1.0,1.5,7,12.51,2019,50.12,1.4,0.58,-0.7
65,1.0,False,1.0,1.5,7,12.51,2019,50.12,1.4,0.58,-0.7
65,1.5,True,1.0,1.5,7,12.51,2019,50.12,1.4,0.58,-0.7
65,1.5,False,1.0,1.5,7,12.51,2019,50.12,1.4,0.58,-0.7
70,1.0,True,1.0,1.5,7,12.51,2019,50.12,1.4,0.58,-0.7
70,1.0,False,1.0,1.5,7,12.51,2019,50.12,1.4,0.58,-0.7
70,1.5,True,1.0,1.5,7,12.51,2019,50.12,1.4,0.58,-0.7
70,1.5,False,1.0,1.5,7,12.51,2019,50.12,1.4,0.58,-0.7
75,1.0,True,1.0,1.5,7,12.51,2019,50.12,1.4,0.58,-0.7
75,1.0,False,1.0,1.5,7,12.51,2019,50.12,1.4,0.58,-0.7
75,1.5,True,1.0,1.5,7,12.51,2019,50.12,1.4,0.58,-0.7
75,1.5,False,1.0,1.5,7,12.51,2019,50.12,1.4,0.58,-0.7
80,1.0,True,1.0,1.5,7,12.51,2019,50.12,1.4,0.58,-0.7
80,1.0,False,1.0,1.5,7,12.51,2019,50.12,1.4,0.58,-0.7
80,1.5,True,1.0,1.5,7,12.51,2019,50.12,1.4,0.58,-0.7
80,1.5,False,1.0,1.5,7,12.51,2019,50.12,1.4,0.58,-0.7
60,2.0,True,1.5,2.0,10,11.49,916,49.89,1.62,1.19,-0.85
60,2.0,False,1.5,2.0,10,11.49,916,49.89,1.62,1.19,-0.85
65,2.0,True,1.5,2.0,10,11.49,916,49.89,1.62,1.19,-0.85
65,2.0,False,1.5,2.0,10,11.49,916,49.89,1.62,1.19,-0.85
70,2.0,True,1.5,2.0,10,11.49,916,49.89,1.62,1.19,-0.85
70,2.0,False,1.5,2.0,10,11.49,916,49.89,1.62,1.19,-0.85
75,2.0,True,1.5,2.0,10,11.49,916,49.89,1.62,1.19,-0.85
75,2.0,False,1.5,2.0,10,11.49,916,49.89,1.62,1.19,-0.85
80,2.0,True,1.5,2.0,10,11.49,916,49.89,1.62,1.19,-0.85
80,2.0,False,1.5,2.0,10,11.49,916,49.89,1.62,1.19,-0.85
60,2.0,True,2.0,1.5,10,11.24,916,53.71,1.55,1.17,-0.7
60,2.0,False,2.0,1.5,10,11.24,916,53.71,1.55,1.17,-0.7
65,2.0,True,2.0,1.5,10,11.24,916,53.71,1.55,1.17,-0.7
65,2.0,False,2.0,1.5,10,11.24,916,53.71,1.55,1.17,-0.7
70,2.0,True,2.0,1.5,10,11.24,916,53.71,1.55,1.17,-0.7
70,2.0,False,2.0,1.5,10,11.24,916,53.71,1.55,1.17,-0.7
75,2.0,True,2.0,1.5,10,11.24,916,53.71,1.55,1.17,-0.7
75,2.0,False,2.0,1.5,10,11.24,916,53.71,1.55,1.17,-0.7
80,2.0,True,2.0,1.5,10,11.24,916,53.71,1.55,1.17,-0.7
80,2.0,False,2.0,1.5,10,11.24,916,53.71,1.55,1.17,-0.7
60,1.0,True,1.0,1.5,5,10.99,2019,50.67,1.38,0.52,-0.72
60,1.0,False,1.0,1.5,5,10.99,2019,50.67,1.38,0.52,-0.72
60,1.5,True,1.0,1.5,5,10.99,2019,50.67,1.38,0.52,-0.72
60,1.5,False,1.0,1.5,5,10.99,2019,50.67,1.38,0.52,-0.72
65,1.0,True,1.0,1.5,5,10.99,2019,50.67,1.38,0.52,-0.72
65,1.0,False,1.0,1.5,5,10.99,2019,50.67,1.38,0.52,-0.72
65,1.5,True,1.0,1.5,5,10.99,2019,50.67,1.38,0.52,-0.72
65,1.5,False,1.0,1.5,5,10.99,2019,50.67,1.38,0.52,-0.72
70,1.0,True,1.0,1.5,5,10.99,2019,50.67,1.38,0.52,-0.72
70,1.0,False,1.0,1.5,5,10.99,2019,50.67,1.38,0.52,-0.72
70,1.5,True,1.0,1.5,5,10.99,2019,50.67,1.38,0.52,-0.72
70,1.5,False,1.0,1.5,5,10.99,2019,50.67,1.38,0.52,-0.72
75,1.0,True,1.0,1.5,5,10.99,2019,50.67,1.38,0.52,-0.72
75,1.0,False,1.0,1.5,5,10.99,2019,50.67,1.38,0.52,-0.72
75,1.5,True,1.0,1.5,5,10.99,2019,50.67,1.38,0.52,-0.72
75,1.5,False,1.0,1.5,5,10.99,2019,50.67,1.38,0.52,-0.72
80,1.0,True,1.0,1.5,5,10.99,2019,50.67,1.38,0.52,-0.72
80,1.0,False,1.0,1.5,5,10.99,2019,50.67,1.38,0.52,-0.72
80,1.5,True,1.0,1.5,5,10.99,2019,50.67,1.38,0.52,-0.72
80,1.5,False,1.0,1.5,5,10.99,2019,50.67,1.38,0.52,-0.72
60,2.0,True,2.0,2.5,7,10.77,916,55.46,1.61,1.12,-0.76
60,2.0,False,2.0,2.5,7,10.77,916,55.46,1.61,1.12,-0.76
65,2.0,True,2.0,2.5,7,10.77,916,55.46,1.61,1.12,-0.76
65,2.0,False,2.0,2.5,7,10.77,916,55.46,1.61,1.12,-0.76
70,2.0,True,2.0,2.5,7,10.77,916,55.46,1.61,1.12,-0.76
70,2.0,False,2.0,2.5,7,10.77,916,55.46,1.61,1.12,-0.76
75,2.0,True,2.0,2.5,7,10.77,916,55.46,1.61,1.12,-0.76
75,2.0,False,2.0,2.5,7,10.77,916,55.46,1.61,1.12,-0.76
80,2.0,True,2.0,2.5,7,10.77,916,55.46,1.61,1.12,-0.76
80,2.0,False,2.0,2.5,7,10.77,916,55.46,1.61,1.12,-0.76
60,2.0,True,1.5,2.5,7,10.45,916,52.73,1.64,1.09,-0.72
60,2.0,False,1.5,2.5,7,10.45,916,52.73,1.64,1.09,-0.72
65,2.0,True,1.5,2.5,7,10.45,916,52.73,1.64,1.09,-0.72
65,2.0,False,1.5,2.5,7,10.45,916,52.73,1.64,1.09,-0.72
70,2.0,True,1.5,2.5,7,10.45,916,52.73,1.64,1.09,-0.72
70,2.0,False,1.5,2.5,7,10.45,916,52.73,1.64,1.09,-0.72
75,2.0,True,1.5,2.5,7,10.45,916,52.73,1.64,1.09,-0.72
75,2.0,False,1.5,2.5,7,10.45,916,52.73,1.64,1.09,-0.72
80,2.0,True,1.5,2.5,7,10.45,916,52.73,1.64,1.09,-0.72
80,2.0,False,1.5,2.5,7,10.45,916,52.73,1.64,1.09,-0.72
60,2.0,True,2.0,2.0,7,10.21,916,55.68,1.58,1.06,-0.76
60,2.0,False,2.0,2.0,7,10.21,916,55.68,1.58,1.06,-0.76
65,2.0,True,2.0,2.0,7,10.21,916,55.68,1.58,1.06,-0.76
65,2.0,False,2.0,2.0,7,10.21,916,55.68,1.58,1.06,-0.76
70,2.0,True,2.0,2.0,7,10.21,916,55.68,1.58,1.06,-0.76
70,2.0,False,2.0,2.0,7,10.21,916,55.68,1.58,1.06,-0.76
75,2.0,True,2.0,2.0,7,10.21,916,55.68,1.58,1.06,-0.76
75,2.0,False,2.0,2.0,7,10.21,916,55.68,1.58,1.06,-0.76
80,2.0,True,2.0,2.0,7,10.21,916,55.68,1.58,1.06,-0.76
80,2.0,False,2.0,2.0,7,10.21,916,55.68,1.58,1.06,-0.76
60,2.0,True,1.5,1.5,10,10.08,916,51.86,1.57,1.05,-0.62
60,2.0,False,1.5,1.5,10,10.08,916,51.86,1.57,1.05,-0.62
65,2.0,True,1.5,1.5,10,10.08,916,51.86,1.57,1.05,-0.62
65,2.0,False,1.5,1.5,10,10.08,916,51.86,1.57,1.05,-0.62
70,2.0,True,1.5,1.5,10,10.08,916,51.86,1.57,1.05,-0.62
70,2.0,False,1.5,1.5,10,10.08,916,51.86,1.57,1.05,-0.62
75,2.0,True,1.5,1.5,10,10.08,916,51.86,1.57,1.05,-0.62
75,2.0,False,1.5,1.5,10,10.08,916,51.86,1.57,1.05,-0.62
80,2.0,True,1.5,1.5,10,10.08,916,51.86,1.57,1.05,-0.62
80,2.0,False,1.5,1.5,10,10.08,916,51.86,1.57,1.05,-0.62
60,2.0,True,1.0,2.5,10,9.59,916,43.45,1.64,1.0,-0.54
60,2.0,False,1.0,2.5,10,9.59,916,43.45,1.64,1.0,-0.54
65,2.0,True,1.0,2.5,10,9.59,916,43.45,1.64,1.0,-0.54
65,2.0,False,1.0,2.5,10,9.59,916,43.45,1.64,1.0,-0.54
70,2.0,True,1.0,2.5,10,9.59,916,43.45,1.64,1.0,-0.54
70,2.0,False,1.0,2.5,10,9.59,916,43.45,1.64,1.0,-0.54
75,2.0,True,1.0,2.5,10,9.59,916,43.45,1.64,1.0,-0.54
75,2.0,False,1.0,2.5,10,9.59,916,43.45,1.64,1.0,-0.54
80,2.0,True,1.0,2.5,10,9.59,916,43.45,1.64,1.0,-0.54
80,2.0,False,1.0,2.5,10,9.59,916,43.45,1.64,1.0,-0.54
60,2.0,True,1.5,2.0,7,9.4,916,52.84,1.58,0.98,-0.66
60,2.0,False,1.5,2.0,7,9.4,916,52.84,1.58,0.98,-0.66
65,2.0,True,1.5,2.0,7,9.4,916,52.84,1.58,0.98,-0.66
65,2.0,False,1.5,2.0,7,9.4,916,52.84,1.58,0.98,-0.66
70,2.0,True,1.5,2.0,7,9.4,916,52.84,1.58,0.98,-0.66
70,2.0,False,1.5,2.0,7,9.4,916,52.84,1.58,0.98,-0.66
75,2.0,True,1.5,2.0,7,9.4,916,52.84,1.58,0.98,-0.66
75,2.0,False,1.5,2.0,7,9.4,916,52.84,1.58,0.98,-0.66
80,2.0,True,1.5,2.0,7,9.4,916,52.84,1.58,0.98,-0.66
80,2.0,False,1.5,2.0,7,9.4,916,52.84,1.58,0.98,-0.66
60,2.0,True,2.0,1.5,7,9.01,916,55.79,1.52,0.94,-0.64
60,2.0,False,2.0,1.5,7,9.01,916,55.79,1.52,0.94,-0.64
65,2.0,True,2.0,1.5,7,9.01,916,55.79,1.52,0.94,-0.64
65,2.0,False,2.0,1.5,7,9.01,916,55.79,1.52,0.94,-0.64
70,2.0,True,2.0,1.5,7,9.01,916,55.79,1.52,0.94,-0.64
70,2.0,False,2.0,1.5,7,9.01,916,55.79,1.52,0.94,-0.64
75,2.0,True,2.0,1.5,7,9.01,916,55.79,1.52,0.94,-0.64
75,2.0,False,2.0,1.5,7,9.01,916,55.79,1.52,0.94,-0.64
80,2.0,True,2.0,1.5,7,9.01,916,55.79,1.52,0.94,-0.64
80,2.0,False,2.0,1.5,7,9.01,916,55.79,1.52,0.94,-0.64
60,2.0,True,1.5,1.5,7,8.64,916,54.15,1.55,0.91,-0.56
60,2.0,False,1.5,1.5,7,8.64,916,54.15,1.55,0.91,-0.56
65,2.0,True,1.5,1.5,7,8.64,916,54.15,1.55,0.91,-0.56
65,2.0,False,1.5,1.5,7,8.64,916,54.15,1.55,0.91,-0.56
70,2.0,True,1.5,1.5,7,8.64,916,54.15,1.55,0.91,-0.56
70,2.0,False,1.5,1.5,7,8.64,916,54.15,1.55,0.91,-0.56
75,2.0,True,1.5,1.5,7,8.64,916,54.15,1.55,0.91,-0.56
75,2.0,False,1.5,1.5,7,8.64,916,54.15,1.55,0.91,-0.56
80,2.0,True,1.5,1.5,7,8.64,916,54.15,1.55,0.91,-0.56
80,2.0,False,1.5,1.5,7,8.64,916,54.15,1.55,0.91,-0.56
60,2.0,True,1.5,2.5,5,8.62,916,53.93,1.62,0.9,-0.52
60,2.0,False,1.5,2.5,5,8.62,916,53.93,1.62,0.9,-0.52
65,2.0,True,1.5,2.5,5,8.62,916,53.93,1.62,0.9,-0.52
65,2.0,False,1.5,2.5,5,8.62,916,53.93,1.62,0.9,-0.52
70,2.0,True,1.5,2.5,5,8.62,916,53.93,1.62,0.9,-0.52
70,2.0,False,1.5,2.5,5,8.62,916,53.93,1.62,0.9,-0.52
75,2.0,True,1.5,2.5,5,8.62,916,53.93,1.62,0.9,-0.52
75,2.0,False,1.5,2.5,5,8.62,916,53.93,1.62,0.9,-0.52
80,2.0,True,1.5,2.5,5,8.62,916,53.93,1.62,0.9,-0.52
80,2.0,False,1.5,2.5,5,8.62,916,53.93,1.62,0.9,-0.52
60,2.0,True,2.0,2.5,5,8.46,916,55.24,1.56,0.89,-0.66
60,2.0,False,2.0,2.5,5,8.46,916,55.24,1.56,0.89,-0.66
65,2.0,True,2.0,2.5,5,8.46,916,55.24,1.56,0.89,-0.66
65,2.0,False,2.0,2.5,5,8.46,916,55.24,1.56,0.89,-0.66
70,2.0,True,2.0,2.5,5,8.46,916,55.24,1.56,0.89,-0.66
70,2.0,False,2.0,2.5,5,8.46,916,55.24,1.56,0.89,-0.66
75,2.0,True,2.0,2.5,5,8.46,916,55.24,1.56,0.89,-0.66
75,2.0,False,2.0,2.5,5,8.46,916,55.24,1.56,0.89,-0.66
80,2.0,True,2.0,2.5,5,8.46,916,55.24,1.56,0.89,-0.66
80,2.0,False,2.0,2.5,5,8.46,916,55.24,1.56,0.89,-0.66
60,2.0,True,1.0,2.5,7,8.4,916,46.18,1.61,0.88,-0.64
60,2.0,False,1.0,2.5,7,8.4,916,46.18,1.61,0.88,-0.64
65,2.0,True,1.0,2.5,7,8.4,916,46.18,1.61,0.88,-0.64
65,2.0,False,1.0,2.5,7,8.4,916,46.18,1.61,0.88,-0.64
70,2.0,True,1.0,2.5,7,8.4,916,46.18,1.61,0.88,-0.64
70,2.0,False,1.0,2.5,7,8.4,916,46.18,1.61,0.88,-0.64
75,2.0,True,1.0,2.5,7,8.4,916,46.18,1.61,0.88,-0.64
75,2.0,False,1.0,2.5,7,8.4,916,46.18,1.61,0.88,-0.64
80,2.0,True,1.0,2.5,7,8.4,916,46.18,1.61,0.88,-0.64
80,2.0,False,1.0,2.5,7,8.4,916,46.18,1.61,0.88,-0.64
60,2.0,True,1.0,2.0,10,8.19,916,46.18,1.57,0.86,-0.66
60,2.0,False,1.0,2.0,10,8.19,916,46.18,1.57,0.86,-0.66
65,2.0,True,1.0,2.0,10,8.19,916,46.18,1.57,0.86,-0.66
65,2.0,False,1.0,2.0,10,8.19,916,46.18,1.57,0.86,-0.66
70,2.0,True,1.0,2.0,10,8.19,916,46.18,1.57,0.86,-0.66
70,2.0,False,1.0,2.0,10,8.19,916,46.18,1.57,0.86,-0.66
75,2.0,True,1.0,2.0,10,8.19,916,46.18,1.57,0.86,-0.66
75,2.0,False,1.0,2.0,10,8.19,916,46.18,1.57,0.86,-0.66
80,2.0,True,1.0,2.0,10,8.19,916,46.18,1.57,0.86,-0.66
80,2.0,False,1.0,2.0,10,8.19,916,46.18,1.57,0.86,-0.66
60,2.0,True,1.5,2.0,5,7.98,916,54.04,1.57,0.84,-0.52
60,2.0,False,1.5,2.0,5,7.98,916,54.04,1.57,0.84,-0.52
65,2.0,True,1.5,2.0,5,7.98,916,54.04,1.57,0.84,-0.52
65,2.0,False,1.5,2.0,5,7.98,916,54.04,1.57,0.84,-0.52
70,2.0,True,1.5,2.0,5,7.98,916,54.04,1.57,0.84,-0.52
70,2.0,False,1.5,2.0,5,7.98,916,54.04,1.57,0.84,-0.52
75,2.0,True,1.5,2.0,5,7.98,916,54.04,1.57,0.84,-0.52
75,2.0,False,1.5,2.0,5,7.98,916,54.04,1.57,0.84,-0.52
80,2.0,True,1.5,2.0,5,7.98,916,54.04,1.57,0.84,-0.52
80,2.0,False,1.5,2.0,5,7.98,916,54.04,1.57,0.84,-0.52
60,2.0,True,2.0,2.0,5,7.92,916,55.35,1.53,0.83,-0.66
60,2.0,False,2.0,2.0,5,7.92,916,55.35,1.53,0.83,-0.66
65,2.0,True,2.0,2.0,5,7.92,916,55.35,1.53,0.83,-0.66
65,2.0,False,2.0,2.0,5,7.92,916,55.35,1.53,0.83,-0.66
70,2.0,True,2.0,2.0,5,7.92,916,55.35,1.53,0.83,-0.66
70,2.0,False,2.0,2.0,5,7.92,916,55.35,1.53,0.83,-0.66
75,2.0,True,2.0,2.0,5,7.92,916,55.35,1.53,0.83,-0.66
75,2.0,False,2.0,2.0,5,7.92,916,55.35,1.53,0.83,-0.66
80,2.0,True,2.0,2.0,5,7.92,916,55.35,1.53,0.83,-0.66
80,2.0,False,2.0,2.0,5,7.92,916,55.35,1.53,0.83,-0.66
60,2.0,True,1.0,2.0,7,7.42,916,48.14,1.55,0.78,-0.69
60,2.0,False,1.0,2.0,7,7.42,916,48.14,1.55,0.78,-0.69
65,2.0,True,1.0,2.0,7,7.42,916,48.14,1.55,0.78,-0.69
65,2.0,False,1.0,2.0,7,7.42,916,48.14,1.55,0.78,-0.69
70,2.0,True,1.0,2.0,7,7.42,916,48.14,1.55,0.78,-0.69
70,2.0,False,1.0,2.0,7,7.42,916,48.14,1.55,0.78,-0.69
75,2.0,True,1.0,2.0,7,7.42,916,48.14,1.55,0.78,-0.69
75,2.0,False,1.0,2.0,7,7.42,916,48.14,1.55,0.78,-0.69
80,2.0,True,1.0,2.0,7,7.42,916,48.14,1.55,0.78,-0.69
80,2.0,False,1.0,2.0,7,7.42,916,48.14,1.55,0.78,-0.69
60,2.0,True,1.0,2.5,5,7.27,916,48.8,1.58,0.77,-0.67
60,2.0,False,1.0,2.5,5,7.27,916,48.8,1.58,0.77,-0.67
65,2.0,True,1.0,2.5,5,7.27,916,48.8,1.58,0.77,-0.67
65,2.0,False,1.0,2.5,5,7.27,916,48.8,1.58,0.77,-0.67
70,2.0,True,1.0,2.5,5,7.27,916,48.8,1.58,0.77,-0.67
70,2.0,False,1.0,2.5,5,7.27,916,48.8,1.58,0.77,-0.67
75,2.0,True,1.0,2.5,5,7.27,916,48.8,1.58,0.77,-0.67
75,2.0,False,1.0,2.5,5,7.27,916,48.8,1.58,0.77,-0.67
80,2.0,True,1.0,2.5,5,7.27,916,48.8,1.58,0.77,-0.67
80,2.0,False,1.0,2.5,5,7.27,916,48.8,1.58,0.77,-0.67
60,2.0,True,2.0,1.5,5,7.21,916,55.46,1.48,0.76,-0.66
60,2.0,False,2.0,1.5,5,7.21,916,55.46,1.48,0.76,-0.66
65,2.0,True,2.0,1.5,5,7.21,916,55.46,1.48,0.76,-0.66
65,2.0,False,2.0,1.5,5,7.21,916,55.46,1.48,0.76,-0.66
70,2.0,True,2.0,1.5,5,7.21,916,55.46,1.48,0.76,-0.66
70,2.0,False,2.0,1.5,5,7.21,916,55.46,1.48,0.76,-0.66
75,2.0,True,2.0,1.5,5,7.21,916,55.46,1.48,0.76,-0.66
75,2.0,False,2.0,1.5,5,7.21,916,55.46,1.48,0.76,-0.66
80,2.0,True,2.0,1.5,5,7.21,916,55.46,1.48,0.76,-0.66
80,2.0,False,2.0,1.5,5,7.21,916,55.46,1.48,0.76,-0.66
60,2.0,True,1.5,1.5,5,7.1,916,54.48,1.52,0.75,-0.52
60,2.0,False,1.5,1.5,5,7.1,916,54.48,1.52,0.75,-0.52
65,2.0,True,1.5,1.5,5,7.1,916,54.48,1.52,0.75,-0.52
65,2.0,False,1.5,1.5,5,7.1,916,54.48,1.52,0.75,-0.52
70,2.0,True,1.5,1.5,5,7.1,916,54.48,1.52,0.75,-0.52
70,2.0,False,1.5,1.5,5,7.1,916,54.48,1.52,0.75,-0.52
75,2.0,True,1.5,1.5,5,7.1,916,54.48,1.52,0.75,-0.52
75,2.0,False,1.5,1.5,5,7.1,916,54.48,1.52,0.75,-0.52
80,2.0,True,1.5,1.5,5,7.1,916,54.48,1.52,0.75,-0.52
80,2.0,False,1.5,1.5,5,7.1,916,54.48,1.52,0.75,-0.52
60,2.0,True,1.0,1.5,10,6.39,916,50.76,1.48,0.68,-0.44
60,2.0,False,1.0,1.5,10,6.39,916,50.76,1.48,0.68,-0.44
65,2.0,True,1.0,1.5,10,6.39,916,50.76,1.48,0.68,-0.44
65,2.0,False,1.0,1.5,10,6.39,916,50.76,1.48,0.68,-0.44
70,2.0,True,1.0,1.5,10,6.39,916,50.76,1.48,0.68,-0.44
70,2.0,False,1.0,1.5,10,6.39,916,50.76,1.48,0.68,-0.44
75,2.0,True,1.0,1.5,10,6.39,916,50.76,1.48,0.68,-0.44
75,2.0,False,1.0,1.5,10,6.39,916,50.76,1.48,0.68,-0.44
80,2.0,True,1.0,1.5,10,6.39,916,50.76,1.48,0.68,-0.44
80,2.0,False,1.0,1.5,10,6.39,916,50.76,1.48,0.68,-0.44
60,2.0,True,1.0,1.5,7,6.09,916,51.42,1.48,0.65,-0.45
60,2.0,False,1.0,1.5,7,6.09,916,51.42,1.48,0.65,-0.45
65,2.0,True,1.0,1.5,7,6.09,916,51.42,1.48,0.65,-0.45
65,2.0,False,1.0,1.5,7,6.09,916,51.42,1.48,0.65,-0.45
70,2.0,True,1.0,1.5,7,6.09,916,51.42,1.48,0.65,-0.45
70,2.0,False,1.0,1.5,7,6.09,916,51.42,1.48,0.65,-0.45
75,2.0,True,1.0,1.5,7,6.09,916,51.42,1.48,0.65,-0.45
75,2.0,False,1.0,1.5,7,6.09,916,51.42,1.48,0.65,-0.45
80,2.0,True,1.0,1.5,7,6.09,916,51.42,1.48,0.65,-0.45
80,2.0,False,1.0,1.5,7,6.09,916,51.42,1.48,0.65,-0.45
60,2.0,True,1.0,2.0,5,6.05,916,49.56,1.49,0.64,-0.69
60,2.0,False,1.0,2.0,5,6.05,916,49.56,1.49,0.64,-0.69
65,2.0,True,1.0,2.0,5,6.05,916,49.56,1.49,0.64,-0.69
65,2.0,False,1.0,2.0,5,6.05,916,49.56,1.49,0.64,-0.69
70,2.0,True,1.0,2.0,5,6.05,916,49.56,1.49,0.64,-0.69
70,2.0,False,1.0,2.0,5,6.05,916,49.56,1.49,0.64,-0.69
75,2.0,True,1.0,2.0,5,6.05,916,49.56,1.49,0.64,-0.69
75,2.0,False,1.0,2.0,5,6.05,916,49.56,1.49,0.64,-0.69
80,2.0,True,1.0,2.0,5,6.05,916,49.56,1.49,0.64,-0.69
80,2.0,False,1.0,2.0,5,6.05,916,49.56,1.49,0.64,-0.69
60,2.0,True,1.0,1.5,5,5.35,916,52.18,1.46,0.57,-0.43
60,2.0,False,1.0,1.5,5,5.35,916,52.18,1.46,0.57,-0.43
65,2.0,True,1.0,1.5,5,5.35,916,52.18,1.46,0.57,-0.43
65,2.0,False,1.0,1.5,5,5.35,916,52.18,1.46,0.57,-0.43
70,2.0,True,1.0,1.5,5,5.35,916,52.18,1.46,0.57,-0.43
70,2.0,False,1.0,1.5,5,5.35,916,52.18,1.46,0.57,-0.43
75,2.0,True,1.0,1.5,5,5.35,916,52.18,1.46,0.57,-0.43
75,2.0,False,1.0,1.5,5,5.35,916,52.18,1.46,0.57,-0.43
80,2.0,True,1.0,1.5,5,5.35,916,52.18,1.46,0.57,-0.43
80,2.0,False,1.0,1.5,5,5.35,916,52.18,1.46,0.57,-0.43
